clade,animal,species,care,breedsystem,coop,WPPind,EPPind,WPP,EPP,EPPN,EPPbrN,WGPind,EGPind,WGP,EGP,EGPN,EGPbrN,perEGPbr,latitude,longitude,MeanP,VarP,Pp,MeanT,VarT,Pt,NPP.mean,NPP.var,NPP.P,MGS_duration,MeanP_MGS,VarP_MGS,InterYearVarP_MGS,MeanT_MGS,VarT_MGS,InterYearVarT_MGS,NPP_MGS.mean,NPP_MGS.var,InterYearVar.NPP_MGS,COOP2,transEGP,sdT,SQPt,SQMeanP,sdP,code,ZperEGPbr,Zlatitude,Zlongitude,ZMeanT,ZVarT,ZPt,ZMeanP,ZVarP,ZPp,ZtransEGP,ZsdT,ZSQPt,ZSQMeanP,ZsdP,EGPclass,PC1,PC2,PC3,ZPC1,ZPC2,ZPC3,PC1class,PC2class,PC3class,PC1EGP,TMPavg,TMPsd,TMPmed,TMPcv,TMPprd_Ent,TMPprd_Fix,TMPprd_Dym,PREavg,PREsd,PREmed,PREcv,PREprd_Ent,PREprd_Fix,PREprd_Dym,DTRavg,DTRsd,DTRmed,DTRcv,DTRprd_Ent,DTRprd_Dym,NPPavg,NPPsd,NPPmed,NPPcv,NPPprd_Ent,NPPprd_Dym
PASSERIFORMES,Petroica_australis,Petroica_australis,Male_Female,Pair,Noncooperative,260,0,91,0,260,91,260,0,91,0,260,91,0,-41.09,174.27,111.5565749,2539.018353,0.619251691,11.78035168,12.15633514,0.626715654,,,,,104.2448777,2891.398164,290.8404448,12.40527523,10.01763205,0.255503679,,,,0,0,3.4865936298915,0.791653746280531,10.5620346003978,50.3886728640475,animal.Petroica_australis,-0.97368078942525,-1.92860912404773,2.22005627473736,0.087104570090948,-0.81653063400058,0.65465369990909,0.583118506014853,-0.258227107256534,0.159792415854517,-1.30236662288884,-0.838515221893321,0.689996055450201,0.763721053194201,-0.0578624600437481,0,-2.33891582677085,2.70712408277721,-0.461402114622424,0.392569574798584,0.491838433531288,0.112813656378721,1,1,1,-1.69493619768742,11.788,3.539,11.9,0.3,0.845,0.723,0.45,114.357,47.981,109.4,0.42,0.108,0.499,0.238,9.292,0.947,9.3,0.102,0.345,0.25,4.69e-08,1.76e-08,4.91e-08,0.374,0.808,0.616
PASSERIFORMES,Petroica_goodenovii,Petroica_goodenovii,Male_Female,Pair,Noncooperative,175,52,49,28,227,77,175,52,49,28,227,77,36.3636363636364,-36.17,144.22,31.80848624,420.4241667,0.444520677,15.73509174,28.35240131,0.603944636,1.187689278,0.305338754,0.7544336,12,39.1353211,377.4480031,146.4042476,11.3266055,6.104440367,0.157896704,1.187689278,0.305338754,0.030593855,0,0.647284848015653,5.32469729749964,0.777138749516455,5.63990126154705,20.5042475282562,animal.Petroica_goodenovii,0.645318953122193,-1.78648874792992,1.869666995439,0.557312166773423,-0.497791356352554,0.369995027945716,-0.826517204193821,-0.551429519450802,-1.32492929554205,0.729712118937624,-0.315043812607114,0.408222950498453,-0.976640404904164,-0.798006156081468,1,-4.06448751913319,3.08597754700647,-6.71898077947431,0.143892013818214,0.612156874007868,-1.55159539149667,0,1,0,0.585820105119411,15.327,5.089,15.05,0.332,0.859,0.687,0.479,36.427,25.558,32.65,0.702,0.09,0.314,0.521,12.953,2.575,13.1,0.199,0.66,0.301,9.29e-09,4.94e-09,9.18e-09,0.532,0.462,0.362
PASSERIFORMES,Petronia_petronia,Petronia_petronia,Male_Female,Pair,Noncooperative,332,126,49,49,458,98,332,126,49,49,458,98,50,44.97,6.64,119.1294343,5232.988962,0.486492177,3.56766055,36.04482833,0.55992545,1.18068595,1.633844691,0.803817688,12,137.2332569,4489.300849,1235.613727,9.549541284,3.482798165,0.869062288,1.18068595,1.633844691,0.007339459,0,0.785398163397448,6.00373453193927,0.74828166488295,10.9146431137257,72.3394011725284,animal.Petronia_petronia,1.25244385657748,0.557342007801524,0.265455446491625,-0.889361569262035,-0.346404062303548,-0.180285290117744,0.716977175457595,0.114604408116752,-0.968289704874527,1.16330350148105,-0.121661587037398,-0.151966656788433,0.888395909429722,0.485788388129024,1,-5.11760111338019,-2.14986259065418,-0.778832974623893,-0.00787549674756808,-1.05067105137381,0.0283824692122046,0,0,1,1.17117899822862,2.79,5.91,2.2,2.119,0.848,0.625,0.451,105.767,60.067,96.1,0.568,0.08,0.388,0.344,6.169,1.245,6.2,0.202,0.55,0.291,3.24e-08,2.93e-08,2.77e-08,0.906,0.784,0.599
PASSERIFORMES,Phainopepla_nitens,Phainopepla_nitens,Male_Female,Pair,Noncooperative,48,0,25,0,48,25,48,0,25,0,48,25,0,33.53,-117.55,34.18035168,3074.664403,0.409459045,16.28264526,16.47646024,0.548097433,0.66792853,0.279858213,0.775246274,12,71.76110092,4430.599339,1041.252451,12.69376147,3.201238532,0.979849609,0.66792853,0.279858213,0.028640592,0,0,4.05912062397756,0.740336027084999,5.84639646962127,55.4496564732371,animal.Phainopepla_nitens,-0.97368078942525,0.226883247072318,-1.18262590445891,0.622414757787769,-0.731510386536186,-0.328146383160674,-0.784591858016705,-0.184096480939365,-1.62285446106187,-1.30236662288884,-0.675465924005451,-0.306211750296954,-0.90362809973604,0.0674822662476958,0,-3.53163019662881,1.09953052206681,-7.5570012155034,0.220683757619662,-0.0187102836049381,-1.77449451442193,1,1,0,-1.5230503805085,16.467,3.912,16.1,0.238,0.783,0.643,0.376,30.453,48.969,8.2,1.608,0.278,0.229,0.461,12.341,1.323,12.3,0.107,0.19,0.214,6.06e-09,2.98e-09,6.13e-09,0.492,0.769,0.505
PASSERIFORMES,Philesturnus_carunculatus,Philesturnus_carunculatus,Male_Female,Pair,Noncooperative,202,0,39,0,202,39,202,0,39,0,202,39,0,-46.93,168.13,94.33876147,1068.435648,0.70879371,9.817507645,9.005266194,0.620935687,,,,,187.0983486,3349.598449,311.025851,9.81733945,5.980857288,0.250945634,,,,0,0,3.00087757064496,0.787994725236153,9.71281429195473,32.6869339033198,animal.Philesturnus_carunculatus,-0.97368078942525,-2.09730485504935,2.14846259171267,-0.146272127835409,-0.878543806157629,0.582398795441836,0.278774601722483,-0.461748102086695,0.920647496175769,-1.30236662288884,-0.976841734443936,0.618965125335904,0.463454848988975,-0.4962791387475,0,-3.81514610088388,4.50682928122494,0.79364124074978,0.179825389415455,1.06339905852213,0.446633753262286,0,1,1,-1.48219201230429,9.909,2.906,10,0.293,0.816,0.726,0.406,97.646,32.266,96.5,0.33,0.096,0.629,0.447,7.203,0.8,7.3,0.111,0.344,0.256,3.91e-08,1.89e-08,4.16e-08,0.483,0.804,0.621
PASSERIFORMES,Philetairus_socius,Philetairus_socius,Multi-male_Multi-female,Cooperative,Cooperative,123,3,43,1,126,44,123,3,43,1,126,44,2.27272727272727,-28.53,25.89,37.33019878,1413.548294,0.478757322,16.83685015,30.5810342,0.580295719,0.737015444,0.211263967,0.802793894,12,57.26998689,1325.344963,181.925869,20.76775885,7.185967671,0.536486786,0.737015444,0.211263967,0.051441194,1,0.151332636977216,5.53001213380224,0.761771434880568,6.10984441536771,37.5971846552372,animal.Philetairus_socius,-0.872493305516035,-1.56579775737301,0.489914469003886,0.688308178200482,-0.453931765384902,0.0743618109067548,-0.728914825144013,-0.413986307524865,-1.03401419699591,-0.827274651419569,-0.256572438766408,0.109904181978904,-0.81047852018821,-0.374667593631274,0,-3.97599023421234,2.6413193417775,-6.14635509367388,0.156645635742419,0.470939789172426,-1.39928673929459,0,1,0,-0.983920287161988,16.98,5.321,17.8,0.313,0.877,0.698,0.508,40.325,39.639,28.75,0.983,0.339,0.295,0.522,16.996,1.937,17,0.114,0.497,0.363,5.66e-09,3.05e-09,5.61e-09,0.539,0.5,0.332
PASSERIFORMES,Phoenicurus_ochruros,Phoenicurus_ochruros,Male_Female,Pair,Noncooperative,158,64,37,16,222,53,158,64,37,16,222,53,30.188679245283,47,11,121.8253058,3259.696445,0.605449547,2.479816514,40.32865999,0.526413065,2.052884616,4.419425842,0.677186092,11,149.1620183,3448.597009,560.9952737,9.239633028,6.081027523,0.729251716,2.240185012,4.396296415,0.021837104,0,0.581696559165938,6.35048502005949,0.725543289542395,11.0374501493778,57.0937513656267,animal.Phoenicurus_ochruros,0.370394468538665,0.615981106077773,0.316293957564532,-1.01870320031045,-0.262098071296711,-0.5992209305193,0.764629687265567,-0.158489009060865,0.042513048033634,0.523804985636311,-0.0229109181356969,-0.593376512085384,0.931817860221919,0.108201351745138,1,-6.92025856766486,-1.16935730240871,1.0990927795915,-0.267662129200312,-0.739276598638006,0.52787864560239,0,0,1,0.791467114836623,3.427,6.39,3.5,1.864,0.827,0.588,0.429,89.965,44.718,85.75,0.497,0.291,0.486,0.467,7.753,1.239,7.8,0.16,0.498,0.259,2.9e-08,2.38e-08,2.64e-08,0.82,0.652,0.394
PASSERIFORMES,Phoenicurus_phoenicurus,Phoenicurus_phoenicurus,Male_Female,Pair,Noncooperative,248,5,34,4,253,38,248,5,34,4,253,38,10.5263157894737,61.21,12.17,56.09617737,1108.725638,0.606484169,0.486238532,77.30835418,0.50055873,0.647107815,0.906600405,0.792864726,7,72.67492355,1300.390373,197.4401781,7.813302752,19.51120795,0.592138785,1.124686341,1.006931409,0.035742153,0,0.330422647911483,8.79251694226403,0.707501752648006,7.48973813761202,33.2975320106461,animal.Phoenicurus_phoenicurus,-0.505022969214148,1.02645479401152,0.329936402049692,-1.25573407907707,0.465663898186864,-0.922423901312973,-0.397205388567336,-0.456172177102253,0.0513044223370452,-0.265041493624111,0.67255251755929,-0.943608754741849,-0.322577505497979,-0.481156534418589,1,-11.1779656268784,0.0493787276704468,-0.109079526124322,-0.881253677752333,-0.352223470352491,0.206525447388383,0,0,1,0.616212184128223,0.927,8.579,0.75,9.258,0.844,0.576,0.488,56.264,32.369,49.55,0.575,0.293,0.458,0.306,9.58,1.909,9.7,0.199,0.565,0.344,3.3e-08,3.72e-08,1.35e-08,1.125,0.77,0.692
PASSERIFORMES,Phylloscopus_sibilatrix,Phylloscopus_sibilatrix,Male_Female,Polygynous,Noncooperative,56,0,13,0,56,13,56,0,13,0,56,13,0,63.7,16.5,47.64686544,782.828555,0.593871338,0.798394495,88.77596817,0.487833713,1.038347974,2.57569774,0.75031494,8,58.98379205,970.1004771,156.5633151,8.599388379,22.68314985,0.703831927,1.710005304,2.881055625,0.087067689,0,0,9.42209998726399,0.698450938148128,6.90267089176356,27.9790735193287,animal.Phylloscopus_sibilatrix,-0.97368078942525,1.09838156972967,0.380425106853749,-1.21861960304945,0.691347033903455,-1.08149831950242,-0.546556326293248,-0.501274637724764,-0.0558691331708261,-1.30236662288884,0.851850741939466,-1.11930814657945,-0.530151973243944,-0.612878107805257,0,-11.9677541094231,-0.226594894461189,-0.598923318625146,-0.995072578699139,-0.439868744746648,0.0762353649219146,0,0,1,-0.307294044189697,1.799,8.816,1.8,4.902,0.838,0.569,0.484,45.868,26.006,40.5,0.567,0.292,0.484,0.281,8.761,1.804,8.9,0.206,0.556,0.332,3.43e-08,3.92e-08,1.14e-08,1.144,0.768,0.701
PASSERIFORMES,Pica_pica,Pica_pica,Male_Female,Pair,Noncooperative,227,13,44,9,240,53,227,13,44,9,240,53,16.9811320754717,36.8,3.13,45.83547401,1973.06057,0.441847882,17.27003058,28.35654851,0.547610479,,,,,67.49580603,1887.648445,299.8638938,13.75373526,10.55494102,0.710165907,,,,0,0.424737578991691,5.32508671384795,0.740007080371533,6.77019010146687,44.4191464348427,animal.Pica_pica,-0.217638456820548,0.321341301931103,0.224528113036142,0.739812126836788,-0.497709739278483,-0.334233756107604,-0.578574674165888,-0.336552719706894,-1.34764052851533,0.0310497358747177,-0.314932911177427,-0.312597444921868,-0.576994357531041,-0.205708948817112,1,-3.89014474476839,1.19460885138086,-6.91500446734359,0.169017099084439,0.0114852336234931,-1.60373434446263,0,1,0,-0.137967363209721,17.113,5.52,16.1,0.323,0.861,0.664,0.47,57.334,51.344,46.05,0.896,0.389,0.354,0.562,10.859,0.991,10.95,0.091,0.488,0.304,1.75e-08,1.23e-08,2.32e-08,0.701,0.583,0.462
PASSERIFORMES,Pipilo_crissalis,Pipilo_crissalis,Male_Female,Pair,Noncooperative,60,21,18,13,81,31,60,21,18,13,81,31,41.9354838709677,36.34,-121.54,80.88723242,12605.89713,0.433378883,12.04097859,7.965796497,0.579712348,1.187689283,0.63496609,0.814402941,12,133.6513761,14280.87746,2020.75525,10.38217562,4.923848842,0.529736039,1.187689283,0.63496609,0.016392555,0,0.704399186111886,2.82237426593285,0.761388434374991,8.99373295245083,112.275986435212,animal.Pipilo_crissalis,0.893391494318978,0.308053624489195,-1.229150138216,0.118092384997266,-0.899000614427066,0.0670691367662342,0.0410039413292114,1.13497653682527,-1.41960317785414,0.909016226943004,-1.02767748333371,0.102469165395112,0.20920301094297,1.4748926285926,1,-0.259411115726481,-1.76768217989248,-3.17612202060375,0.692253535701853,-0.929296020272812,-0.609255472267176,1,0,0,0.21676269124115,11.68,3.32,11.1,0.284,0.765,0.676,0.372,79.231,107.598,30.1,1.358,0.362,0.246,0.47,12.611,1.796,12.7,0.142,0.321,0.224,2.14e-08,1.74e-08,2.8e-08,0.813,0.563,0.465
PASSERIFORMES,Piranga_olivacea,Piranga_olivacea,Male_Female,Pair,Noncooperative,45,9,12,5,54,17,45,9,12,5,54,17,29.4117647058824,41.77,-79.33,92.66735474,1721.842475,0.636839903,8.058256881,92.98998193,0.511259661,1.51608873,2.228703413,0.760107156,12,102.8992136,1916.587698,297.041171,14.84587156,28.95950633,0.534123482,1.51608873,2.228703413,0.011125121,0,0.573203309100855,9.64313133427104,0.715024238050711,9.62638845777584,41.4950897697547,animal.Piranga_olivacea,0.335804296458711,0.464905990814334,-0.736972717943656,-0.355442151946235,0.774279005640469,-0.788652420071698,0.249230638318719,-0.371319996950058,0.309242703031616,0.497141372299493,0.914798002615342,-0.797578128395413,0.432896515755352,-0.278128681945792,1,-8.86617303026428,-0.493096226675594,0.263141000720087,-0.548093979454634,-0.524505755370798,0.305529750149225,0,0,1,1.04523535175413,8.132,9.255,8.4,1.138,0.87,0.588,0.5,94.696,37.51,90.5,0.396,0.095,0.518,0.303,11.623,2.055,12,0.177,0.552,0.282,3.49e-08,3.7e-08,2.66e-08,1.061,0.761,0.764
PASSERIFORMES,Plocepasser_mahali,Plocepasser_mahali,Multi-male_Multi-female,Cooperative,Cooperative,239,53,134,34,292,168,239,53,134,34,292,168,20.2380952380952,-27.16,22.25,19.22974006,520.1031881,0.565632548,19.58960245,33.44042396,0.588711804,0.316247729,0.123377672,0.770014258,12,48.50825688,,898.5361349,23.63119266,,1.076610601,0.316247729,0.123377672,0.090617118,1,0.466617203087848,5.78276957521221,0.767275572398861,4.38517275144321,22.8057709385147,animal.Plocepasser_mahali,-0.0726303374717626,-1.52622358760037,0.447471308383386,1.01560277243613,-0.397658852132377,0.179570615327834,-1.04886046160499,-0.53763446152577,-0.29581934954494,0.162526154799676,-0.184589940502518,0.216753528473369,-1.42028566784858,-0.741004623535822,1,-4.1220645837094,4.77990134334083,-5.57359418584197,0.13559440204665,1.15012283896412,-1.24694212034167,0,1,0,0.0269317527530258,19.751,5.508,20.5,0.279,0.876,0.698,0.512,24.894,31.259,13.5,1.256,0.331,0.281,0.238,16.961,1.921,17.1,0.113,0.542,0.374,3.39e-09,2.32e-09,3.24e-09,0.685,0.309,0.229
PASSERIFORMES,Pomatostomus_temporalis,Pomatostomus_temporalis,Multi-male_Multi-female,Cooperative,Cooperative,91,26,41,19,117,60,101,16,49,11,117,60,18.3333333333333,-30.53,149.3,46.57989297,1419.339719,0.403008618,18.59617737,37.84817209,0.578420323,0.980807089,0.156645667,0.729281695,12,50.12651376,1564.191956,188.4822174,17.8253211,42.9511947,0.368258461,0.980807089,0.156645667,0.035721717,1,0.442471681088093,6.15208680774256,0.760539494700966,6.82494637121787,37.6741253249495,animal.Pomatostomus_temporalis,-0.157435085890914,-1.62357026799,1.92890085696431,0.897487292717116,-0.310914179675248,0.0509176357378881,-0.565416245330731,-0.413184804438044,-1.67766493114063,0.0867239757182054,-0.0794125146623794,0.0859890812617898,-0.557633707401613,-0.372762014018595,1,-3.43332718419122,1.35200738691881,-7.58094975280619,0.234850513760947,0.0614727568146823,-1.7808644163129,1,1,0,-0.148126538042741,17.917,5.966,18.1,0.333,0.874,0.67,0.483,50.744,38.479,42.65,0.758,0.093,0.306,0.287,16.072,1.783,16.2,0.111,0.152,0.166,1.22e-08,1.24e-08,8.8e-09,1.018,0.514,0.492
PASSERIFORMES,Progne_subis,Progne_subis,Male_Female,Pair,Noncooperative,1074,299,191,147,1373,338,1074,299,191,147,1373,338,43.491124260355,39.07,-76.55,89.19495413,2215.488741,0.544506723,12.43012232,81.62236308,0.529992123,1.377914896,1.019400207,0.759858397,12,92.2637105,2485.586414,299.1905296,16.1393476,48.30879969,0.497847581,1.377914896,1.019400207,0.029564633,0,0.720124155456138,9.03450956499577,0.72800557896214,9.44430802811937,47.0689785421354,animal.Progne_subis,0.962652482541624,0.386913101481392,-0.704557337030197,0.164360492450921,0.550563778572643,-0.554479413158947,0.187852115243702,-0.303001922210757,-0.47532938803567,0.958383018114293,0.741469315610778,-0.545577194843485,0.368516755957519,-0.140080899833948,1,-6.7162416252451,-0.729528914393465,-2.3147075905425,-0.238260606293917,-0.599593394655747,-0.380133946489551,0,0,0,1.19664362440821,12.801,8.765,12.9,0.685,0.877,0.609,0.506,92.012,46.169,84.25,0.502,0.078,0.437,0.333,11.054,1.452,11.1,0.131,0.33,0.223,6.71e-09,4.2e-09,6.66e-09,0.626,0.816,0.62
PASSERIFORMES,Promerops_cafer,Promerops_cafer,Male_Female,Pair,Noncooperative,65,120,31,73,185,104,65,120,31,73,185,104,70.1923076923077,-34,18.97,48.65068807,1985.082118,0.53260241,16.80902141,14.74777314,0.620178704,1.020934282,0.168669028,0.911229765,12,69.87889908,1729.094958,170.4112003,13.75439056,3.214237658,0.337567941,1.020934282,0.168669028,0.007873516,0,0.993256766560511,3.84028295051289,0.787514256378892,6.97500452114549,44.5542603799008,animal.Promerops_cafer,2.15145573284782,-1.72380557391049,0.409225822989089,0.684999418394382,-0.765531022890098,0.572935811596368,-0.528812650554555,-0.334889000012626,-0.576482535183093,1.81585245282494,-0.737788450940252,0.609637999471299,-0.504576343322048,-0.202362599220027,1,-2.49495493455963,3.93146930778614,-4.67257182152124,0.370082288460835,0.880672961883062,-1.00728556053892,1,1,0,1.44577016436411,16.913,3.719,17.1,0.22,0.868,0.727,0.437,55.953,51.024,41.2,0.912,0.388,0.336,0.539,11.86,1.148,12.1,0.097,0.505,0.407,1.15e-08,5.43e-09,1.04e-08,0.47,0.61,0.448
PASSERIFORMES,Prunella_collaris,Prunella_collaris,Multi-male_female,Polygynandrous,Noncooperative,127,0,43,0,127,43,127,0,43,0,127,43,0,42.79,1.09,73.94449541,1492.183471,0.552436729,7.924617737,39.63630247,0.553280304,1.466119018,1.118714904,0.81792242,12,80.06437309,1547.954187,285.967667,13.26269113,11.74267278,0.918445983,1.466119018,1.118714904,0.006878294,0,0,6.29573684885256,0.743828141441288,8.59909852310113,38.6287907007196,animal.Prunella_collaris,-0.97368078942525,0.494369971229001,0.200741286754323,-0.371331474574166,-0.275723697018576,-0.263355727959511,-0.0817166176249773,-0.40310360817224,-0.407946661808802,-1.30236662288884,-0.0385025862459219,-0.238420904662502,0.069668686373203,-0.349117940165334,0,-6.41399718794799,1.04018541867913,-2.22224635086346,-0.194703210319234,-0.037557439467834,-0.355540835936427,0,0,0,-1.1076634125696,6.508,5.868,5.75,0.902,0.856,0.642,0.458,95.685,52.925,87.65,0.553,0.082,0.402,0.242,9.658,1.928,9.6,0.2,0.729,0.364,2.81e-08,2.08e-08,2.35e-08,0.742,0.551,0.369
PASSERIFORMES,Prunella_modularis,Prunella_modularis,Multi-male_female,Polygynandrous,Noncooperative,103,30,27,18,133,45,132,1,44,1,133,45,2.22222222222222,52.2,0.13,48.86444954,606.8632993,0.553383403,9.467125382,26.24295107,0.562087531,1.057275898,1.132125357,0.828768685,11,50.78795872,625.2174623,96.38277757,12.10940367,15.31514744,0.447992349,1.155924789,1.115593741,0.012000731,0,0.149628909359517,5.12278743166257,0.749724970239087,6.99031111897031,24.6345955781701,animal.Prunella_modularis,-0.874741916269573,0.766189633681957,0.189547486151114,-0.187931604641932,-0.539305427650773,-0.153257288728556,-0.525034180040191,-0.52562731355445,-0.399902597911739,-0.832623314661727,-0.372545488862434,-0.123948418947784,-0.499164256514347,-0.695710360286988,0,-6.14329245561176,2.60486315024399,-3.40749251135672,-0.155691100372613,0.45936182427259,-0.670796071090749,0,1,0,-0.676932214289114,9.762,4.9,9.5,0.502,0.821,0.648,0.45,48.005,23.891,45.9,0.498,0.078,0.426,0.211,8.237,2.027,8.5,0.246,0.696,0.342,1.36e-08,7.77e-09,1.38e-08,0.572,0.804,0.599
PASSERIFORMES,Psaltriparus_minimus,Psaltriparus_minimus,Multi-male_Multi-female,Cooperative,Cooperative,157,0,32,0,157,32,157,0,32,0,157,32,0,31.51,-109.15,25.81399083,862.2977905,0.501108356,14.94877676,52.33872394,0.575499065,0.618715929,0.193045501,0.773561537,11,46.66857798,1596.061904,190.9086505,15.52087156,102.9084633,0.414843909,0.6931887,0.126039232,0.038212645,1,0,7.23455070754224,0.758616546748092,5.08074707400398,29.3649074662257,animal.Psaltriparus_minimus,-0.97368078942525,0.168533011349154,-1.08468014918083,0.463821502059235,-0.0257394970757466,0.0143992234849805,-0.932476543616289,-0.490276509015401,-0.844093331247584,-1.30236662288884,0.228861122518778,0.0486597573805176,-1.17434541005981,-0.578555337732698,0,-5.7940089513383,2.75628359163183,-5.44420841430724,-0.105354756587042,0.507450790282507,-1.21252771497137,0,1,0,-1.19701186630179,14.477,6.898,14.5,0.476,0.875,0.651,0.493,30.525,32.12,18.55,1.052,0.358,0.287,0.514,17.968,2.069,18.05,0.115,0.351,0.202,7.54e-09,5.6e-09,8.67e-09,0.743,0.322,0.339
PASSERIFORMES,Pseudopodoces_humilis,Pseudopodoces_humilis,Multi-male_female,Cooperative,Cooperative,398,40,50,27,438,77,407,31,59,18,438,77,23.3766233766234,34.14,102.2,39.29977064,1294.044378,0.803400561,-0.489373089,56.70431957,0.620371016,0.579345855,0.577467965,0.865123197,9,80.76146789,392.9870336,98.04765791,8.126911315,1.89351682,0.365915166,0.777710485,0.615040131,0.007405294,1,0.504641636201445,7.53022705965763,0.787636347561487,6.26895291416358,35.9728283291709,animal.Pseudopodoces_humilis,0.0671047593552487,0.244503862810501,1.37970501486938,-1.37173158805264,0.0601756123714495,0.575339888503366,-0.694100463140743,-0.430525027712262,1.72453938984131,0.281899630692123,0.313066447529556,0.612008100695992,-0.754221145611505,-0.414897816610233,1,-9.52978400846657,5.73841070327897,4.0602711231143,-0.643729043607327,1.45453169953659,1.31550150922142,0,1,1,0.92562867429945,0.054,7.309,1,135.985,0.896,0.737,0.616,53.418,49.419,35.15,0.925,0.747,0.582,0.753,15.098,3.21,14.3,0.213,0.706,0.393,4.48e-09,3.6e-09,4.72e-09,0.804,0.801,0.619
PASSERIFORMES,Pyrocephalus_rubinus,Pyrocephalus_rubinus,Male_Female,Pair,Noncooperative,9,9,4,4,18,8,9,9,4,4,18,8,50,19.31,-98.25,77.91842508,7436.997786,0.601682495,15.29594801,4.668046289,0.623178958,3.457147192,0.581670853,0.583326083,12,143.4428135,5521.277125,669.2399504,16.59724771,1.180110092,0.434621984,3.457147192,0.581670853,0.247379437,0,0.785398163397448,2.1605661963939,0.789416846792618,8.82714138778801,86.2380298128384,animal.Pyrocephalus_rubinus,1.25244385657748,-0.183879303414509,-0.957583871498565,0.505099198348521,-0.963900480118436,0.610441746517363,-0.011473013460712,0.41962776175053,0.0105037111430476,1.16330350148105,-1.21615303503605,0.646572131599645,0.150299783739625,0.830013925548827,1,-0.552858971503939,2.74020585119099,-1.47076947738638,0.649963842742324,0.502344729921769,-0.155660822520095,1,1,1,0.51333965873873,15.023,2,15.6,0.133,0.733,0.757,0.392,68.669,68.269,42.9,0.994,0.63,0.392,0.603,15.028,2.324,15.3,0.155,0.641,0.365,5.63e-09,2.13e-09,5.91e-09,0.378,0.601,0.339
PASSERIFORMES,Quelea_quelea,Quelea_quelea,Male_Female,Pair,Noncooperative,42,19,21,16,61,37,42,19,21,16,61,37,43.2432432432432,-21.05,31.55,50.01024465,4555.084872,0.515485494,22.13922018,13.37911384,0.64050342,1.299364022,0.53525611,0.576815941,12,104.2644037,5292.968697,1030.383069,25.3946789,0.950825688,0.261323276,1.299364022,0.53525611,0.233105547,0,0.717623239707485,3.65774709896679,0.80031457565135,7.07179218091143,67.4913688703971,animal.Quelea_quelea,0.951616201712249,-1.34972856766545,0.555911251726972,1.31874523112969,-0.79246629668123,0.827013458216856,-0.504780983621597,0.0207860092418413,-0.72192813316578,0.950531671456764,-0.789772624160706,0.858124841349255,-0.470354289371046,0.365717799309226,1,-0.00424355699824649,3.8732496857094,-5.36459294314668,0.729026534718186,0.862183242783724,-1.19135135944351,1,1,0,0.221505136738577,23.046,3.471,24,0.151,0.836,0.739,0.438,47.144,58.84,21.45,1.248,0.449,0.322,0.544,14.421,2.144,14.3,0.149,0.695,0.392,0,0,0,,,1
PASSERIFORMES,Ramphocelus_costaricensis,Ramphocelus_costaricensis,Male_Female,Pair,Noncooperative,28,27,14,17,55,31,28,27,14,17,55,31,54.8387096774194,8.7,-83.2,273.6937309,38497.06733,0.640544905,25.94021407,0.679082569,0.719228062,3.44105845,1.37261494,0.552383513,12,273.6937309,38497.06733,2574.993116,25.94021407,0.679082569,0.25605304,3.44105845,1.37261494,0.048930905,0,0.833861106417453,0.824064663118132,0.848073146609418,16.5436915741318,196.206695426023,animal.Ramphocelus_costaricensis,1.46787527393259,-0.490362472237663,-0.782097726625342,1.77067283570193,-1.04240345740511,1.81114390168285,3.44907214690647,4.71817977898568,0.340724789607086,1.31544751748762,-1.59677375489318,1.78524050287108,2.87870749016925,3.55359363975527,1,16.2156563603249,-7.49867730767236,8.55863265285218,3.06652729961754,-2.7493780869794,2.51198884589121,1,0,1,-1.75107978212993,25.619,0.724,25.5,0.028,0.599,0.86,0.403,281.748,195.027,278,0.692,0.514,0.498,0.381,6.8,0.458,6.6,0.067,0.831,1,4.75e-08,2.57e-09,4.76e-08,0.054,0.411,0.288
PASSERIFORMES,Ramphocinclus_brachyurus,Ramphocinclus_brachyurus,Multi-male_Multi-female,Cooperative,Cooperative,62,5,36,4,67,40,62,5,36,4,67,40,10,14.05,-60.8,188.043578,12959.9317,0.6300193,25.73799694,0.937878093,0.695416083,,,,,188.043578,12959.9317,1370.685943,25.73799694,0.937878093,0.39395503,,,,1,0.321750554396642,0.968441063255787,0.833916112687601,13.7128982348736,113.841695788494,animal.Ramphocinclus_brachyurus,-0.528455860224703,-0.335821006337204,-0.520909045883801,1.74662978122484,-1.0373103503807,1.51347225964384,1.93511092048235,1.18397307924732,0.25128677908261,-0.292266566067354,-1.55565696753261,1.51041636960427,1.87779928953183,1.51367034958397,1,7.0781077864723,0.514919746538776,1.21036336196959,1.74968645044105,-0.204374302648382,0.557474720057307,1,0,1,-2.0419530165084,26.35,1.041,26.5,0.039,0.742,0.804,0.305,162.171,92.669,146.1,0.571,0.364,0.514,0.345,6.159,0.484,6.3,0.079,0.294,0.489,,,,,,
